title,runtime,budget,Year,is_Nominated,Won,Animation,Comedy,Family,Adventure,Fantasy,Drama,Romance,Action,Crime,Thriller,History,Science,Fiction,Mystery,Horror,War,Foreign,Western,Documentary,Music,Biography,Sci-Fi,Film-Noir,Musical,Sport,month,Runtime,country,Metascore,imdbRating
Home Sweet Hell,98,3000000,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 Feb 2015,98 min,USA,22,5.4
The Dark Valley,115,6350000,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13 Feb 2014,115 min,"Austria, Germany",N/A,7.1
Crimson Peak,119,55000000,2015,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16 Oct 2015,119 min,"Canada, USA, Mexico",66,6.5
Anbe Sivam,160,1700000,2003,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14 Jan 2003,160 min,India,N/A,8.8
Heckler,80,250000,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04 Nov 2007,80 min,USA,N/A,6.1
Hollywood between Paranoia and Sci-Fi. The Power of Myth,55,118399,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,06 May 2011,55 min,France,N/A,6.1
"Honey, We Shrunk Ourselves",74,7000000,1997,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18 Mar 1997,74 min,USA,N/A,5.0
Hot Tub Time Machine 2,93,14000000,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 Feb 2015,93 min,USA,29,5.1
The Stone Council,102,22000000,2006,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15 Nov 2006,102 min,"France, Italy, Germany",N/A,4.8
Lascars,96,12500000,2009,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 Jun 2009,96 min,"France, Germany",N/A,7.0
Out of Nature,80,950000,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 Sep 2014,80 min,Norway,N/A,7.0
Superfast!,99,20000000,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 Apr 2015,99 min,USA,N/A,4.1
Fort Saganne,180,6000000,1984,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11 May 1984,180 min,France,N/A,6.2
A Gun For Jennifer,88,500000,1997,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14 Jan 1998,85 min,USA,N/A,5.8
Sexual Predator,85,1000000,2001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 Feb 2002,85 min,USA,N/A,4.4
Focus,105,50100000,2015,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27 Feb 2015,105 min,"USA, Argentina",56,6.6
The SpongeBob Movie: Sponge Out of Water,93,74000000,2015,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 Feb 2015,92 min,"USA, South Korea, Australia",62,6.0
Demonic,83,3000000,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10 Oct 2017,83 min,USA,N/A,5.3
The Second Best Exotic Marigold Hotel,122,10000000,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 Mar 2015,122 min,"UK, USA",51,6.6
Piggy,106,900000,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04 May 2012,106 min,UK,N/A,5.6
Tracers,94,11000000,2015,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 Mar 2015,94 min,USA,45,5.6
Wolf Totem,116,38000000,2015,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 Feb 2015,121 min,"China, France",58,6.7
The Lazarus Effect,83,3300000,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27 Feb 2015,83 min,USA,31,5.2
Unfinished Business,91,35000000,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 Mar 2015,91 min,USA,32,5.4
Gods,121,2000000,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 Oct 2014,120 min,Poland,N/A,7.7
The Connection,135,26000000,2014,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 May 2015,135 min,"France, Belgium",67,7.1
Soulless,100,2800000,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04 Oct 2012,100 min,Russia,N/A,6.4
Arc,113,650000,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20 Oct 2006,113 min,USA,N/A,6.2
Raanjhanaa,140,6400000,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 Jun 2013,140 min,India,N/A,7.6
Bikes vs Cars,90,90,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04 Dec 2015,90 min,Sweden,68,7.2
To Write Love on Her Arms,118,3400000,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,03 Mar 2015,102 min,USA,N/A,6.6
Run All Night,114,50000000,2015,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13 Mar 2015,114 min,USA,59,6.6
Stand by Me Doraemon,90,35000000,2014,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08 Aug 2014,95 min,"Japan, USA",N/A,7.4
Found,105,8000,2012,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10 Jan 2017,103 min,USA,41,5.8
Road Hard,97,1500000,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 Mar 2015,98 min,USA,50,6.1
Enquiring Minds: The Untold Story of the Man Behind the National Enquirer,98,750000,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16 Oct 2014,98 min,USA,N/A,6.9
The Hollow,83,900000,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,08 Jun 2018,24 min,Canada,N/A,7.2
Don't Let Him In,76,1150000,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,09 Aug 2011,80 min,UK,N/A,3.4
Dyke Hard,94,30000,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 Mar 2015,90 min,Sweden,N/A,4.9
Grizzly,91,750000,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21 May 1976,91 min,USA,25,5.3
Silent Sonata,75,2000000,2011,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,01 Sep 2010,77 min,"Slovenia, Ireland, Finland, Sweden",N/A,7.1
Wolfsburg,90,3510000,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25 Sep 2003,90 min,Germany,N/A,7.2
Who Saw Her Die?,90,1000000,1972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12 May 1972,90 min,"Italy, Monaco",N/A,6.6
8 Minutes Idle,86,400000,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 Jan 2014,86 min,UK,N/A,5.4
Mega Piranha,92,3000000,2010,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,10 Apr 2010,92 min,USA,N/A,2.4
Pan,111,150000000,2015,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09 Oct 2015,111 min,"USA, UK, Australia",36,5.7
While We're Young,97,10000000,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17 Apr 2015,97 min,USA,77,6.3
Suite Française,107,15000000,2014,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13 Mar 2015,107 min,"UK, France, Canada, Belgium, USA",63,7.0
Insurgent,119,110000000,2015,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20 Mar 2015,119 min,USA,42,6.2
Big Game,90,8500000,2014,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26 Jun 2015,110 min,"UK, Finland, Germany",53,5.4
La vérité si je mens !,100,4000000,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02 May 1997,100 min,France,N/A,6.3
Home,94,135000000,2015,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27 Mar 2015,94 min,USA,55,6.6
Something Wicked,95,3000000,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11 Apr 2014,95 min,USA,N/A,4.6
Midnight Special,112,18000000,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21 Apr 2016,112 min,"USA, Greece",76,6.6
The Gunman,115,40000000,2015,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 Mar 2015,115 min,"USA, Spain, UK, France",39,5.8
Escobar: Paradise Lost,120,17000000,2014,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26 Jun 2015,120 min,"France, Spain, Belgium, Panama",56,6.5
Face-Off,105,600,1971,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24 Jul 2011,3 min,USA,N/A,N/A
Furious 7,137,190000000,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 Apr 2015,137 min,"USA, China, Japan, Canada, United Arab Emirates",67,7.2
Unfriended,82,1000000,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17 Apr 2015,83 min,"USA, Russia",59,5.5
Bolero,105,7000000,1984,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31 Aug 1984,105 min,USA,13,3.0
Julie Darling,100,2000000,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,07 Nov 1985,100 min,"West Germany, Canada",N/A,6.1
Beat the Drum,114,2000000,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02 Nov 2006,114 min,"South Africa, USA",N/A,7.2
Child 44,137,50000000,2015,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 Apr 2015,137 min,"Czech Republic, UK, USA, Russia",41,6.5
Legend No. 17,134,7720000,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 Apr 2013,134 min,Russia,N/A,7.6
Get Hard,100,40000000,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27 Mar 2015,100 min,USA,34,6.0
Hellgate,94,5000000,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,08 Aug 1990,91 min,"USA, South Africa",N/A,3.4
20 Years After,95,1000000,2008,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,95 min,USA,N/A,3.2
Hui Buh,103,10000000,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 Jul 2006,103 min,Germany,N/A,4.6
Saving Santa,83,7500000,2013,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05 Nov 2013,83 min,"UK, USA, India",N/A,5.4
Night of the Living Dorks,90,4410000,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,04 Nov 2004,89 min,Germany,N/A,5.6
A Second Chance,103,4700000,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 Jan 2015,102 min,"Denmark, Sweden",35,6.8
App,75,2000000,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09 May 2014,75 min,Netherlands,N/A,5.5
What Men Talk About,93,1950000,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04 Mar 2010,93 min,Russia,N/A,7.6
Kung Fu Jungle,100,25000000,2014,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24 Apr 2015,100 min,"China, Hong Kong",66,6.5
The Odd Angry Shot,92,600000,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,01 Mar 1979,92 min,Australia,N/A,6.7
Deep Space,90,1500000,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,14 Apr 1988,90 min,USA,N/A,4.5
Shadowheart,114,10000000,2009,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,04 Aug 2009,115 min,USA,N/A,4.5
The Rig,90,3000000,2010,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,05 Oct 2010,94 min,USA,N/A,3.2
The Unknown Cyclist,96,2000000,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 Oct 1998,96 min,USA,N/A,5.9
Walter,87,700000,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29 May 2015,94 min,USA,36,5.3
Kristy,86,6900000,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,05 Nov 2015,86 min,USA,N/A,5.9
The Humbling,112,2000000,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23 Jan 2015,112 min,"USA, Italy",59,5.6
Running Hot,95,500000,1984,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 Feb 1984,95 min,USA,N/A,5.9
Infinitely Polar Bear,87,6700000,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 Jun 2015,90 min,USA,64,7.0
Woman in Gold,120,11000000,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 Apr 2015,109 min,UK,51,7.3
Sole Survivor,85,350000,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27 Jan 1984,85 min,USA,N/A,6.1
Samba,118,20000000,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 Oct 2014,118 min,France,53,6.7
Cut Bank,92,5000000,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 Apr 2015,93 min,USA,44,6.0
Space Dogs,85,25000000,2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26 Jul 2013,85 min,Russia,N/A,5.1
One Dark Night,94,978000,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25 Feb 1983,89 min,USA,N/A,5.7
Tomorrowland,130,190000000,2015,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22 May 2015,130 min,"USA, Spain, France, Canada, UK",60,6.4
Long Live Freedom,94,5000000,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14 Feb 2013,94 min,Italy,42,7.0
Far from Men,110,7700000,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14 Apr 2015,101 min,France,74,7.2
Paul Blart: Mall Cop 2,94,38000000,2015,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 Apr 2015,94 min,USA,13,4.4
The Bitter Buddha,92,250000,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15 Feb 2013,90 min,USA,72,7.2
Parts Per Billion,139,500000,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,06 Jan 2015,98 min,USA,N/A,4.3
Alléluia,93,3673315,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12 Nov 2014,93 min,"Belgium, France",72,6.2
Muffin Top: A Love Story,96,1100000,2014,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 Jan 2017,97 min,USA,N/A,4.7
Spiders,89,7000000,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27 Dec 2000,94 min,USA,N/A,4.0
Outcast,98,25000000,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23 May 2016,60 min,USA,N/A,7.4
The Marine 4: Moving Target,90,1950000,2015,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 Apr 2015,90 min,USA,N/A,5.2
The Longest Ride,128,34000000,2015,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 Apr 2015,123 min,USA,33,7.1
Antarctica: A Year on Ice,92,1000000,2013,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28 Nov 2014,91 min,New Zealand,69,7.6
The Age of Adaline,112,25000000,2015,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24 Apr 2015,112 min,"USA, Canada",51,7.2
The Liberator,119,50000000,2013,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24 Jul 2014,119 min,"Venezuela, Spain",51,6.9
Danny Collins,107,10000000,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10 Apr 2015,106 min,USA,58,7.0
Downstream,101,1000000,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,UK,N/A,8.2
Night Call Nurses,74,75000,1972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 Jun 1972,78 min,USA,N/A,4.6
Grandma,78,600000,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 Sep 2015,79 min,USA,77,6.7
The Unseeable,100,2000000,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,02 Nov 2006,94 min,Thailand,N/A,6.9
50 to 1,110,10000000,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 Mar 2014,110 min,USA,37,6.4
In the Crosswind,86,650000,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28 Mar 2014,90 min,Estonia,N/A,7.6
Barbecue,98,6000000,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26 Dec 2014,98 min,France,N/A,6.1
Target Earth,75,100000,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,07 Nov 1954,75 min,USA,N/A,5.6
Mother's Day,112,11000000,2010,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29 Apr 2016,118 min,USA,18,5.7
Falling From Grace,100,3,1992,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 Feb 1992,100 min,USA,N/A,5.5
The Vagrant,91,9500000,1992,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15 May 1992,91 min,"France, USA",N/A,5.8
San Andreas,114,110000000,2015,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29 May 2015,114 min,USA,43,6.0
Gangster Story,65,75000,1959,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 Dec 1959,65 min,USA,N/A,4.8
Rose,90,1365068,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03 Feb 2012,90 min,Poland,N/A,7.6
Thunder and the House of Magic,85,34000000,2013,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25 Dec 2015,85 min,"Belgium, UK, France",47,6.3
A Company Man,96,3500000,2012,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 Oct 2012,96 min,South Korea,N/A,6.7
Wrong Turn 6: Last Resort,91,1200000,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13 Oct 2014,91 min,USA,N/A,4.2
The Bélier Family,105,11000000,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 Dec 2014,106 min,"France, Belgium",N/A,7.3
Hitman: Agent 47,96,35000000,2015,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 Aug 2015,96 min,"USA, UK, Germany, Canada",28,5.7
Doug Stanhope: Oslo - Burning the Bridge to Nowhere,89,10000,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 May 2011,89 min,USA,N/A,7.5
One Eyed Girl,110,1000000,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02 Apr 2015,102 min,Australia,N/A,6.5
Jimmy P.,117,10000000,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 Sep 2013,117 min,"USA, France",58,6.1
Ricki and the Flash,100,18000000,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,07 Aug 2015,101 min,USA,54,5.9
100 Degrees Below Zero,88,500000,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13 Apr 2013,89 min,USA,N/A,2.4
Ethos,72,500000,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10 Feb 2011,78 min,USA,N/A,7.6
Germ,85,500000,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12 Mar 2013,80 min,USA,N/A,3.7
Dark Space,91,750000,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15 Oct 2013,91 min,USA,N/A,3.7
Shuffle,82,500000,2012,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21 Oct 2011,82 min,USA,N/A,6.6
Piku,123,5500000,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08 May 2015,123 min,India,N/A,7.6
Black Angel,25,25000,1980,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02 Aug 1946,81 min,USA,N/A,7.0
Reunion,88,1432960,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25 Feb 2015,88 min,Finland,N/A,5.2
Pitch Perfect 2,115,29000000,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15 May 2015,115 min,USA,63,6.4
Carol,118,11800000,2015,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 Jan 2016,118 min,"UK, USA",94,7.2
The King of Arcades,100,175000,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17 Jun 2014,100 min,USA,N/A,6.5
Pound of Flesh,104,7500000,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05 Jun 2015,104 min,Canada,41,5.1
Strangerland,111,10000000,2015,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 Jul 2015,112 min,"Ireland, Australia",42,5.2
Reminiscence,120,500000,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,06 May 2017,98 min,Japan,N/A,5.6
Eyeborgs,103,3700000,2009,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,06 Jul 2010,102 min,USA,N/A,4.9
